  3.75000E-004	  6.14272E-001	  4.78640E-001	  3.39418E-001	  3.29108E-001	  2.18848E-001	  2.12248E-001	  1.59403E-001	  1.75450E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  6.25813E-001	  4.85304E-001	  3.43985E-001	  3.39400E-001	  2.68076E-001	  2.12801E-001	  1.58164E-001	  1.67180E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  6.25920E-001	  4.84296E-001	  3.47237E-001	  3.40682E-001	  2.99527E-001	  2.09532E-001	  1.54107E-001	  1.71197E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  6.26662E-001	  4.80519E-001	  3.46591E-001	  3.35151E-001	  2.73090E-001	  2.03949E-001	  1.64098E-001	  1.70360E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  6.28137E-001	  4.80225E-001	  3.46013E-001	  3.34337E-001	  3.10011E-001	  1.95348E-001	  1.64699E-001	  1.80321E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.21227E-001	  4.80697E-001	  3.49096E-001	  3.29230E-001	  2.90867E-001	  1.92532E-001	  1.62070E-001	  1.70511E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  6.20530E-001	  4.76531E-001	  3.37232E-001	  3.33233E-001	  2.81751E-001	  2.04502E-001	  1.63948E-001	  1.72135E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  6.26269E-001	  4.86574E-001	  3.45028E-001	  3.35575E-001	  3.07732E-001	  2.03345E-001	  1.63009E-001	  1.71415E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  6.24955E-001	  4.82754E-001	  3.45481E-001	  3.33724E-001	  3.31434E-001	  1.78398E-001	  1.61732E-001	  1.77441E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  6.23552E-001	  4.79522E-001	  3.38909E-001	  3.33495E-001	  2.97932E-001	  1.88005E-001	  1.59685E-001	  1.73123E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  6.22519E-001	  4.77785E-001	  3.45039E-001	  3.33869E-001	  2.86423E-001	  1.96907E-001	  1.63535E-001	  1.74747E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  6.24285E-001	  4.84769E-001	  3.37923E-001	  3.37265E-001	  3.01920E-001	  1.95071E-001	  1.59553E-001	  1.70260E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  6.19529E-001	  4.81369E-001	  3.41583E-001	  3.34683E-001	  2.96792E-001	  1.92733E-001	  1.59422E-001	  1.71809E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  6.21026E-001	  4.85078E-001	  3.37934E-001	  3.34226E-001	  2.85511E-001	  1.88055E-001	  1.54858E-001	  1.68352E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.20454E-001	  4.79553E-001	  3.40722E-001	  3.29431E-001	  2.79130E-001	  2.02490E-001	  1.55515E-001	  1.71080E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  6.17634E-001	  4.77565E-001	  3.37634E-001	  3.33446E-001	  2.90981E-001	  1.96052E-001	  1.54220E-001	  1.66209E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  6.23292E-001	  4.77302E-001	  3.44268E-001	  3.32074E-001	  2.95197E-001	  2.05684E-001	  1.67103E-001	  1.64870E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  6.22090E-001	  4.76133E-001	  3.42911E-001	  3.31578E-001	  2.81750E-001	  1.92255E-001	  1.62699E-001	  1.62066E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  6.18177E-001	  4.78921E-001	  3.41095E-001	  3.33016E-001	  2.98900E-001	  1.95398E-001	  1.54257E-001	  1.61915E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.19447E-001	  4.78433E-001	  3.39061E-001	  3.30031E-001	  2.68247E-001	  1.90469E-001	  1.56097E-001	  1.65016E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.26267E-001	  4.81668E-001	  3.39974E-001	  3.31137E-001	  2.95880E-001	  1.97435E-001	  1.59299E-001	  1.68315E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.21876E-001	  4.76634E-001	  3.36937E-001	  3.32634E-001	  2.88474E-001	  1.97221E-001	  1.59140E-001	  1.64033E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  6.18501E-001	  4.74178E-001	  3.41209E-001	  3.29624E-001	  3.00496E-001	  1.97775E-001	  1.64652E-001	  1.63473E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  6.19190E-001	  4.76909E-001	  3.38424E-001	  3.29933E-001	  2.67392E-001	  1.90004E-001	  1.59027E-001	  1.70131E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  6.19279E-001	  4.77751E-001	  3.39373E-001	  3.29074E-001	  2.95368E-001	  1.95499E-001	  1.55506E-001	  1.66619E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  6.19848E-001	  4.76037E-001	  3.39366E-001	  3.29608E-001	  2.84998E-001	  1.88898E-001	  1.58848E-001	  1.66415E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  6.21593E-001	  4.76302E-001	  3.37019E-001	  3.28909E-001	  2.86935E-001	  1.94933E-001	  1.55834E-001	  1.65642E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  6.18980E-001	  4.76214E-001	  3.37231E-001	  3.27799E-001	  2.72833E-001	  1.90551E-001	  1.51633E-001	  1.64646E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  6.16113E-001	  4.73363E-001	  3.36835E-001	  3.26252E-001	  2.80781E-001	  1.90677E-001	  1.51590E-001	  1.63332E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  6.16329E-001	  4.74502E-001	  3.34151E-001	  3.26053E-001	  2.89641E-001	  1.87810E-001	  1.52788E-001	  1.62228E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  6.15544E-001	  4.76150E-001	  3.38129E-001	  3.28175E-001	  2.76252E-001	  1.89627E-001	  1.50886E-001	  1.61949E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  6.15137E-001	  4.77040E-001	  3.34219E-001	  3.27299E-001	  2.85225E-001	  1.90400E-001	  1.53675E-001	  1.62858E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  6.17202E-001	  4.72586E-001	  3.32675E-001	  3.24121E-001	  2.82661E-001	  1.85515E-001	  1.51764E-001	  1.59836E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  6.16611E-001	  4.75660E-001	  3.34520E-001	  3.23015E-001	  2.85995E-001	  1.86886E-001	  1.52191E-001	  1.60766E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.14505E-001	  4.73834E-001	  3.34022E-001	  3.21862E-001	  2.77135E-001	  1.85959E-001	  1.51224E-001	  1.56913E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  6.16390E-001	  4.73607E-001	  3.32431E-001	  3.22411E-001	  2.79742E-001	  1.88357E-001	  1.47914E-001	  1.58188E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  6.13193E-001	  4.71640E-001	  3.32782E-001	  3.20060E-001	  2.74984E-001	  1.84462E-001	  1.50273E-001	  1.57018E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  6.12746E-001	  4.73519E-001	  3.30455E-001	  3.21379E-001	  2.67265E-001	  1.82780E-001	  1.46832E-001	  1.58684E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  6.11657E-001	  4.71571E-001	  3.30991E-001	  3.17611E-001	  2.74516E-001	  1.84867E-001	  1.47144E-001	  1.53238E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  6.12436E-001	  4.70616E-001	  3.28805E-001	  3.17426E-001	  2.71581E-001	  1.82346E-001	  1.46919E-001	  1.53373E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  6.09636E-001	  4.69302E-001	  3.29193E-001	  3.16244E-001	  2.74801E-001	  1.79329E-001	  1.44827E-001	  1.51607E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  6.09770E-001	  4.68491E-001	  3.28898E-001	  3.15279E-001	  2.69839E-001	  1.79908E-001	  1.45085E-001	  1.49640E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  6.08099E-001	  4.69367E-001	  3.27273E-001	  3.13094E-001	  2.73377E-001	  1.76886E-001	  1.41429E-001	  1.49498E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  6.06900E-001	  4.65177E-001	  3.26063E-001	  3.10543E-001	  2.63636E-001	  1.77156E-001	  1.40671E-001	  1.46288E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  6.04580E-001	  4.63928E-001	  3.24550E-001	  3.08787E-001	  2.66271E-001	  1.71268E-001	  1.36702E-001	  1.44461E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  6.04024E-001	  4.63915E-001	  3.23804E-001	  3.06940E-001	  2.59085E-001	  1.71924E-001	  1.33341E-001	  1.40212E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  6.01419E-001	  4.62423E-001	  3.21475E-001	  3.03703E-001	  2.55545E-001	  1.66436E-001	  1.34113E-001	  1.39685E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  6.00473E-001	  4.59768E-001	  3.19178E-001	  3.00908E-001	  2.51834E-001	  1.66012E-001	  1.31586E-001	  1.36691E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  5.98796E-001	  4.59550E-001	  3.16952E-001	  2.98650E-001	  2.50253E-001	  1.62202E-001	  1.29533E-001	  1.35020E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  5.98004E-001	  4.57576E-001	  3.15515E-001	  2.97274E-001	  2.49054E-001	  1.60923E-001	  1.26619E-001	  1.32078E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  5.94854E-001	  4.55046E-001	  3.13321E-001	  2.92313E-001	  2.47016E-001	  1.57681E-001	  1.25198E-001	  1.29048E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  5.93163E-001	  4.50769E-001	  3.10465E-001	  2.89331E-001	  2.39412E-001	  1.54487E-001	  1.21085E-001	  1.25324E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  5.89574E-001	  4.49444E-001	  3.07258E-001	  2.84341E-001	  2.38244E-001	  1.49522E-001	  1.16536E-001	  1.21975E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  5.86541E-001	  4.46799E-001	  3.04353E-001	  2.80302E-001	  2.30897E-001	  1.45741E-001	  1.13411E-001	  1.17785E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  5.84085E-001	  4.44141E-001	  3.01270E-001	  2.76778E-001	  2.28175E-001	  1.43815E-001	  1.11014E-001	  1.13984E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  5.81010E-001	  4.41056E-001	  2.97499E-001	  2.72608E-001	  2.21819E-001	  1.40082E-001	  1.08226E-001	  1.11243E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  5.78416E-001	  4.38557E-001	  2.96596E-001	  2.68286E-001	  2.16071E-001	  1.36986E-001	  1.04447E-001	  1.07409E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  5.75224E-001	  4.36162E-001	  2.93083E-001	  2.64361E-001	  2.14945E-001	  1.32417E-001	  1.01909E-001	  1.03067E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  5.69749E-001	  4.30817E-001	  2.87252E-001	  2.57192E-001	  2.04322E-001	  1.26610E-001	  9.69658E-002	  9.76747E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  5.64387E-001	  4.25683E-001	  2.81702E-001	  2.50104E-001	  2.00781E-001	  1.21063E-001	  9.07739E-002	  9.19706E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  5.58412E-001	  4.20605E-001	  2.75113E-001	  2.42247E-001	  1.90091E-001	  1.13785E-001	  8.50645E-002	  8.59624E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  5.53144E-001	  4.15844E-001	  2.70811E-001	  2.35071E-001	  1.81046E-001	  1.07707E-001	  8.14086E-002	  8.12743E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  5.47911E-001	  4.10471E-001	  2.64904E-001	  2.29377E-001	  1.79464E-001	  1.04083E-001	  7.75071E-002	  7.62350E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  5.42809E-001	  4.05384E-001	  2.59968E-001	  2.22161E-001	  1.71289E-001	  9.83880E-002	  7.30312E-002	  7.13434E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  5.37303E-001	  4.00466E-001	  2.55105E-001	  2.15152E-001	  1.63018E-001	  9.34723E-002	  6.90462E-002	  6.75385E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  5.32085E-001	  3.95572E-001	  2.50496E-001	  2.09472E-001	  1.55877E-001	  8.91031E-002	  6.51479E-002	  6.30879E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  5.21718E-001	  3.86503E-001	  2.41182E-001	  1.97385E-001	  1.44348E-001	  8.24318E-002	  5.83701E-002	  5.56198E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  5.11906E-001	  3.76751E-001	  2.32017E-001	  1.86113E-001	  1.33648E-001	  7.40282E-002	  5.18775E-002	  4.92896E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  5.02313E-001	  3.68227E-001	  2.23146E-001	  1.75858E-001	  1.26014E-001	  6.66480E-002	  4.70192E-002	  4.29142E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  4.92456E-001	  3.59054E-001	  2.15269E-001	  1.66156E-001	  1.14599E-001	  6.05219E-002	  4.20780E-002	  3.76606E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  4.83074E-001	  3.50401E-001	  2.07032E-001	  1.56625E-001	  1.06087E-001	  5.50627E-002	  3.80492E-002	  3.37223E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  4.73476E-001	  3.42033E-001	  1.99093E-001	  1.47903E-001	  1.00073E-001	  5.05763E-002	  3.42842E-002	  2.96093E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  4.64115E-001	  3.34310E-001	  1.91777E-001	  1.40070E-001	  9.12099E-002	  4.64662E-002	  3.09692E-002	  2.62285E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  4.55033E-001	  3.25947E-001	  1.84461E-001	  1.31996E-001	  8.36562E-002	  4.13351E-002	  2.75687E-002	  2.37461E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  4.37536E-001	  3.10680E-001	  1.71108E-001	  1.17390E-001	  7.04391E-002	  3.48131E-002	  2.21542E-002	  1.84386E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  4.20688E-001	  2.96286E-001	  1.58487E-001	  1.04488E-001	  6.12547E-002	  2.79584E-002	  1.81213E-002	  1.44541E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  4.04587E-001	  2.82640E-001	  1.47586E-001	  9.30304E-002	  5.24796E-002	  2.34074E-002	  1.55895E-002	  1.18875E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  3.89122E-001	  2.69311E-001	  1.37010E-001	  8.31251E-002	  4.31437E-002	  1.93263E-002	  1.29039E-002	  9.48996E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  3.73920E-001	  2.57161E-001	  1.26786E-001	  7.37443E-002	  3.85892E-002	  1.60583E-002	  1.05079E-002	  7.45395E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  3.59545E-001	  2.44855E-001	  1.18189E-001	  6.60588E-002	  3.33441E-002	  1.30151E-002	  8.67514E-003	  5.55930E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  3.45764E-001	  2.33728E-001	  1.09607E-001	  5.88843E-002	  2.91631E-002	  1.07980E-002	  7.14663E-003	  4.83052E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  3.32566E-001	  2.22811E-001	  1.02014E-001	  5.28578E-002	  2.50734E-002	  9.69420E-003	  6.23231E-003	  3.86612E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  3.07104E-001	  2.02365E-001	  8.77271E-002	  4.24369E-002	  1.86407E-002	  6.68264E-003	  5.01302E-003	  2.95561E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  2.83472E-001	  1.84559E-001	  7.56888E-002	  3.38702E-002	  1.41653E-002	  5.04665E-003	  3.33534E-003	  2.03899E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  2.61685E-001	  1.68029E-001	  6.51211E-002	  2.76625E-002	  9.01057E-003	  3.90144E-003	  2.36710E-003	  1.20504E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  2.41786E-001	  1.52981E-001	  5.61110E-002	  2.25805E-002	  6.28139E-003	  3.09589E-003	  1.86341E-003	  9.82945E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  2.23722E-001	  1.39272E-001	  4.80530E-002	  1.85161E-002	  4.25975E-003	  2.13523E-003	  1.52485E-003	  7.26411E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  2.07169E-001	  1.27094E-001	  4.11901E-002	  1.52339E-002	  1.87423E-003	  1.70348E-003	  1.85307E-003	  1.01959E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  1.91782E-001	  1.16828E-001	  3.43930E-002	  1.26651E-002	  2.72377E-003	  9.10826E-004	  1.99944E-003	  4.30916E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  1.77448E-001	  1.06986E-001	  2.93175E-002	  1.04818E-002	  1.47680E-003	  5.70115E-004	  1.58842E-003	  5.66758E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  1.51716E-001	  8.89348E-002	  2.10532E-002	  7.52904E-003	  1.69928E-004	  1.72758E-003	  1.85228E-003	  8.00832E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  1.30044E-001	  7.34154E-002	  1.48889E-002	  5.52239E-003	  1.17187E-003	  1.51447E-003	  1.75472E-003	  6.49379E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  1.11879E-001	  6.10047E-002	  1.00900E-002	  3.71437E-003	 -9.52163E-005	  9.42789E-004	  1.22964E-003	  5.20676E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  9.62727E-002	  5.09150E-002	  6.57146E-003	  2.01079E-003	 -2.08143E-003	  3.06033E-004	  8.47914E-004	  2.43979E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  8.36485E-002	  4.35392E-002	  4.53730E-003	  1.23755E-003	 -1.87016E-003	 -3.67824E-004	  8.38857E-004	  2.01317E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  7.21354E-002	  3.72522E-002	  2.35922E-003	  1.18334E-003	 -1.50094E-003	 -4.18156E-004	  7.93847E-004	  1.62845E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E+000	  6.14640E-002	  3.23251E-002	  1.22358E-003	  1.47981E-003	 -1.72476E-003	 -2.04655E-004	 -1.02939E-004	  4.40508E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
