  2.75000E-004	  6.84630E-001	  5.00601E-001	  3.65794E-001	  3.36102E-001	  2.59249E-001	  2.16748E-001	  1.74229E-001	  1.75556E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-004	  6.84182E-001	  4.91101E-001	  3.55451E-001	  3.42692E-001	  2.71946E-001	  2.55603E-001	  1.78504E-001	  1.55276E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.25000E-004	  6.88766E-001	  5.03033E-001	  3.57775E-001	  3.41122E-001	  3.09129E-001	  1.97520E-001	  1.82629E-001	  1.72104E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  6.80369E-001	  4.89466E-001	  3.66250E-001	  3.42493E-001	  3.05955E-001	  2.32490E-001	  1.66130E-001	  1.74992E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  6.81462E-001	  4.92380E-001	  3.62081E-001	  3.40437E-001	  3.24093E-001	  2.33785E-001	  1.53980E-001	  1.83256E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  6.82892E-001	  4.90032E-001	  3.64814E-001	  3.43533E-001	  3.07995E-001	  2.14955E-001	  1.61442E-001	  1.77382E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  6.82738E-001	  4.95988E-001	  3.60474E-001	  3.36942E-001	  3.43365E-001	  1.92688E-001	  1.66055E-001	  1.66097E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  6.80642E-001	  4.94593E-001	  3.55018E-001	  3.40381E-001	  3.10943E-001	  1.95378E-001	  1.68642E-001	  1.74925E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  6.83207E-001	  4.98137E-001	  3.57536E-001	  3.44992E-001	  2.98246E-001	  2.06038E-001	  1.68305E-001	  1.69598E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.82892E-001	  4.93157E-001	  3.58640E-001	  3.41277E-001	  2.90311E-001	  1.92041E-001	  1.59605E-001	  1.74925E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  6.86782E-001	  4.94226E-001	  3.65464E-001	  3.38767E-001	  2.88497E-001	  2.09824E-001	  1.68717E-001	  1.77879E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  6.82681E-001	  4.85335E-001	  3.61295E-001	  3.35969E-001	  2.70359E-001	  1.99513E-001	  1.57055E-001	  1.67773E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  6.77284E-001	  4.91458E-001	  3.55474E-001	  3.36135E-001	  3.10263E-001	  1.97919E-001	  1.54580E-001	  1.69997E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  6.78728E-001	  4.91474E-001	  3.55576E-001	  3.33304E-001	  2.96546E-001	  2.03000E-001	  1.58517E-001	  1.71839E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  6.76909E-001	  4.89209E-001	  3.53355E-001	  3.36290E-001	  2.96999E-001	  1.84195E-001	  1.58499E-001	  1.71399E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  6.82051E-001	  4.92968E-001	  3.54397E-001	  3.38037E-001	  3.09582E-001	  2.03000E-001	  1.53605E-001	  1.68992E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  6.81893E-001	  4.91333E-001	  3.51954E-001	  3.40470E-001	  2.91671E-001	  2.05017E-001	  1.53849E-001	  1.65798E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  6.80337E-001	  4.89634E-001	  3.55906E-001	  3.42018E-001	  3.12190E-001	  1.90970E-001	  1.53980E-001	  1.68204E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.78189E-001	  4.92313E-001	  3.53902E-001	  3.38761E-001	  2.84756E-001	  1.95577E-001	  1.61292E-001	  1.68171E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  6.81826E-001	  4.95406E-001	  3.54688E-001	  3.33171E-001	  2.89290E-001	  1.96399E-001	  1.59324E-001	  1.75075E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  6.76601E-001	  4.90819E-001	  3.54192E-001	  3.38275E-001	  2.99720E-001	  2.01705E-001	  1.52330E-001	  1.64454E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  6.78981E-001	  4.94174E-001	  3.52210E-001	  3.36384E-001	  2.84019E-001	  2.00683E-001	  1.54486E-001	  1.66084E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  6.75499E-001	  4.94085E-001	  3.51598E-001	  3.36942E-001	  2.84812E-001	  1.94718E-001	  1.58517E-001	  1.65731E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.76985E-001	  4.90554E-001	  3.53303E-001	  3.37995E-001	  2.85832E-001	  1.95565E-001	  1.53567E-001	  1.67063E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.77426E-001	  4.91503E-001	  3.55479E-001	  3.34985E-001	  2.95582E-001	  1.98978E-001	  1.57795E-001	  1.64852E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.79568E-001	  4.90358E-001	  3.51444E-001	  3.37957E-001	  3.12360E-001	  1.97284E-001	  1.54974E-001	  1.68055E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  6.74952E-001	  4.90405E-001	  3.53267E-001	  3.32544E-001	  2.95638E-001	  1.99974E-001	  1.56380E-001	  1.64711E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  6.79585E-001	  4.84678E-001	  3.51715E-001	  3.33440E-001	  3.03631E-001	  1.95267E-001	  1.53483E-001	  1.61985E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  6.74701E-001	  4.90586E-001	  3.53868E-001	  3.36215E-001	  2.80051E-001	  1.91306E-001	  1.49293E-001	  1.61412E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  6.77783E-001	  4.90682E-001	  3.51282E-001	  3.34173E-001	  2.88582E-001	  1.95789E-001	  1.51655E-001	  1.63278E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  6.76644E-001	  4.88730E-001	  3.50623E-001	  3.33044E-001	  2.83084E-001	  1.91568E-001	  1.56563E-001	  1.61981E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  6.76240E-001	  4.88849E-001	  3.49429E-001	  3.30886E-001	  2.86995E-001	  1.93753E-001	  1.52541E-001	  1.61579E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  6.76654E-001	  4.86112E-001	  3.50487E-001	  3.29089E-001	  2.87420E-001	  1.89911E-001	  1.54088E-001	  1.60450E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  6.76030E-001	  4.88519E-001	  3.47799E-001	  3.31263E-001	  2.90028E-001	  1.90802E-001	  1.52986E-001	  1.60282E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  6.74019E-001	  4.87731E-001	  3.50492E-001	  3.28315E-001	  2.80137E-001	  1.86506E-001	  1.56361E-001	  1.60489E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  6.74342E-001	  4.85675E-001	  3.46836E-001	  3.26542E-001	  2.86655E-001	  1.88199E-001	  1.50863E-001	  1.58764E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  6.73034E-001	  4.86461E-001	  3.47148E-001	  3.29030E-001	  2.82999E-001	  1.84943E-001	  1.46987E-001	  1.58156E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  6.73503E-001	  4.87191E-001	  3.47753E-001	  3.28756E-001	  2.81869E-001	  1.87466E-001	  1.48265E-001	  1.58368E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.73326E-001	  4.85250E-001	  3.46570E-001	  3.26259E-001	  2.80946E-001	  1.89228E-001	  1.48373E-001	  1.58509E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  6.71703E-001	  4.84568E-001	  3.45244E-001	  3.25743E-001	  2.78297E-001	  1.84562E-001	  1.49083E-001	  1.54700E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  6.71024E-001	  4.83557E-001	  3.47188E-001	  3.25452E-001	  2.85764E-001	  1.86925E-001	  1.46547E-001	  1.53300E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  6.71558E-001	  4.84929E-001	  3.43243E-001	  3.25400E-001	  2.84007E-001	  1.85867E-001	  1.48234E-001	  1.53987E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  6.69432E-001	  4.83848E-001	  3.41943E-001	  3.22804E-001	  2.82987E-001	  1.84821E-001	  1.43915E-001	  1.53487E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  6.69800E-001	  4.81170E-001	  3.44244E-001	  3.22221E-001	  2.67768E-001	  1.81172E-001	  1.45623E-001	  1.50182E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  6.69320E-001	  4.82103E-001	  3.42024E-001	  3.21243E-001	  2.72288E-001	  1.79789E-001	  1.44969E-001	  1.50757E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  6.68337E-001	  4.79711E-001	  3.41262E-001	  3.18788E-001	  2.76951E-001	  1.80147E-001	  1.42417E-001	  1.48948E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  6.67132E-001	  4.78938E-001	  3.37546E-001	  3.17738E-001	  2.68582E-001	  1.78670E-001	  1.40321E-001	  1.46210E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  6.66185E-001	  4.77669E-001	  3.39323E-001	  3.14457E-001	  2.68490E-001	  1.76673E-001	  1.37986E-001	  1.44045E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  6.65061E-001	  4.75153E-001	  3.36107E-001	  3.11445E-001	  2.63615E-001	  1.74730E-001	  1.37015E-001	  1.41674E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  6.63453E-001	  4.74552E-001	  3.34118E-001	  3.09944E-001	  2.60418E-001	  1.69227E-001	  1.33032E-001	  1.39797E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  6.61946E-001	  4.73497E-001	  3.32700E-001	  3.07196E-001	  2.54451E-001	  1.69288E-001	  1.34206E-001	  1.38468E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  6.60840E-001	  4.71727E-001	  3.30958E-001	  3.05773E-001	  2.57329E-001	  1.69989E-001	  1.31937E-001	  1.35286E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  6.58859E-001	  4.71712E-001	  3.29531E-001	  3.02797E-001	  2.56564E-001	  1.64757E-001	  1.30706E-001	  1.31988E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  6.57931E-001	  4.69786E-001	  3.28930E-001	  3.00919E-001	  2.51931E-001	  1.61958E-001	  1.26729E-001	  1.31024E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  6.55244E-001	  4.66505E-001	  3.25246E-001	  2.96456E-001	  2.48224E-001	  1.60213E-001	  1.23746E-001	  1.27692E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  6.52637E-001	  4.64039E-001	  3.22709E-001	  2.92470E-001	  2.44269E-001	  1.54631E-001	  1.19874E-001	  1.23151E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  6.50645E-001	  4.59841E-001	  3.19439E-001	  2.88160E-001	  2.38331E-001	  1.51118E-001	  1.16228E-001	  1.20064E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  6.48659E-001	  4.57819E-001	  3.15905E-001	  2.83767E-001	  2.35429E-001	  1.47097E-001	  1.13166E-001	  1.16166E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  6.45067E-001	  4.54763E-001	  3.12350E-001	  2.79782E-001	  2.29377E-001	  1.44381E-001	  1.11444E-001	  1.12970E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  6.43290E-001	  4.52515E-001	  3.11090E-001	  2.75294E-001	  2.25961E-001	  1.41571E-001	  1.07272E-001	  1.09038E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  6.39783E-001	  4.50763E-001	  3.07206E-001	  2.71747E-001	  2.20370E-001	  1.36734E-001	  1.03856E-001	  1.05787E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  6.38145E-001	  4.47719E-001	  3.04578E-001	  2.67683E-001	  2.14456E-001	  1.32859E-001	  1.01123E-001	  1.02495E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  6.33350E-001	  4.42475E-001	  2.99224E-001	  2.59983E-001	  2.10034E-001	  1.27300E-001	  9.55220E-002	  9.67332E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  6.29155E-001	  4.37811E-001	  2.93195E-001	  2.52411E-001	  1.98439E-001	  1.21932E-001	  9.05347E-002	  9.14402E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  6.23839E-001	  4.32456E-001	  2.88245E-001	  2.45354E-001	  1.92381E-001	  1.14582E-001	  8.62505E-002	  8.56080E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  6.18896E-001	  4.27788E-001	  2.82133E-001	  2.38056E-001	  1.86256E-001	  1.09364E-001	  8.05480E-002	  8.04447E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  6.14511E-001	  4.21541E-001	  2.77576E-001	  2.31575E-001	  1.79260E-001	  1.05106E-001	  7.59302E-002	  7.49988E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  6.09753E-001	  4.18051E-001	  2.72100E-001	  2.24654E-001	  1.71211E-001	  9.96431E-002	  7.15368E-002	  7.18418E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  6.05118E-001	  4.12841E-001	  2.67893E-001	  2.18589E-001	  1.65343E-001	  9.47798E-002	  6.82866E-002	  6.69418E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  6.00777E-001	  4.08794E-001	  2.62342E-001	  2.12472E-001	  1.58943E-001	  9.05669E-002	  6.42227E-002	  6.29888E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  5.91464E-001	  3.99326E-001	  2.52440E-001	  2.00433E-001	  1.47449E-001	  8.24727E-002	  5.70649E-002	  5.58734E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  5.82295E-001	  3.89988E-001	  2.43437E-001	  1.88421E-001	  1.39523E-001	  7.42085E-002	  5.16793E-002	  4.98274E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  5.73652E-001	  3.80634E-001	  2.34169E-001	  1.78829E-001	  1.27094E-001	  6.75061E-002	  4.63964E-002	  4.51422E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  5.65005E-001	  3.72131E-001	  2.26162E-001	  1.68811E-001	  1.18871E-001	  6.06840E-002	  4.17781E-002	  3.93053E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  5.56778E-001	  3.64039E-001	  2.17921E-001	  1.59196E-001	  1.09846E-001	  5.48763E-002	  3.73668E-002	  3.47543E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  5.48680E-001	  3.56454E-001	  2.10136E-001	  1.50015E-001	  1.00865E-001	  4.96927E-002	  3.30644E-002	  3.11569E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  5.40589E-001	  3.47948E-001	  2.02319E-001	  1.41769E-001	  9.30041E-002	  4.46985E-002	  2.91902E-002	  2.75375E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  5.32658E-001	  3.39975E-001	  1.95300E-001	  1.33971E-001	  8.73750E-002	  4.09634E-002	  2.60874E-002	  2.49116E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  5.17265E-001	  3.24946E-001	  1.81409E-001	  1.19770E-001	  7.53032E-002	  3.41356E-002	  2.18964E-002	  2.01342E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  5.02167E-001	  3.11140E-001	  1.67988E-001	  1.06835E-001	  6.69208E-002	  2.72839E-002	  1.77836E-002	  1.62781E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  4.87857E-001	  2.96676E-001	  1.56403E-001	  9.51248E-002	  5.65582E-002	  2.29981E-002	  1.55633E-002	  1.30207E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  4.73962E-001	  2.83553E-001	  1.45269E-001	  8.45000E-002	  5.11430E-002	  1.86456E-002	  1.24674E-002	  1.06060E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  4.60669E-001	  2.71193E-001	  1.34875E-001	  7.52404E-002	  4.42253E-002	  1.57322E-002	  1.14997E-002	  8.95689E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  4.47856E-001	  2.58900E-001	  1.25351E-001	  6.69790E-002	  3.83916E-002	  1.31219E-002	  8.18282E-003	  6.95386E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  4.35739E-001	  2.48053E-001	  1.16537E-001	  5.98248E-002	  3.47667E-002	  1.13068E-002	  7.66843E-003	  6.10229E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  4.23740E-001	  2.37077E-001	  1.08262E-001	  5.37244E-002	  3.04332E-002	  9.91562E-003	  6.05455E-003	  4.90408E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  4.01261E-001	  2.16607E-001	  9.35677E-002	  4.30219E-002	  2.39237E-002	  7.56137E-003	  4.82669E-003	  3.24521E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  3.80711E-001	  1.98173E-001	  8.07066E-002	  3.48260E-002	  1.83132E-002	  5.48353E-003	  3.63462E-003	  2.84344E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  3.61816E-001	  1.80919E-001	  7.00484E-002	  2.86854E-002	  1.35034E-002	  3.92809E-003	  3.06685E-003	  2.61286E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  3.44040E-001	  1.65363E-001	  6.05032E-002	  2.38057E-002	  1.13173E-002	  3.06188E-003	  2.63657E-003	  2.32246E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  3.27690E-001	  1.51324E-001	  5.22238E-002	  1.95319E-002	  7.64647E-003	  2.14354E-003	  3.01026E-003	  2.18339E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  3.12309E-001	  1.38003E-001	  4.46063E-002	  1.62049E-002	  6.52722E-003	  2.06316E-004	  3.38777E-003	  1.96268E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  2.98272E-001	  1.26404E-001	  3.80469E-002	  1.34086E-002	  4.26028E-003	 -5.06392E-005	  3.29622E-003	  1.07997E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  2.85016E-001	  1.15800E-001	  3.28293E-002	  1.15314E-002	  3.31184E-003	  1.43047E-005	  2.72791E-003	  7.13509E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  2.60064E-001	  9.72502E-002	  2.30436E-002	  8.84512E-003	  9.83446E-004	  5.18345E-004	  1.24435E-003	  1.21636E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  2.37546E-001	  8.13736E-002	  1.58436E-002	  7.23296E-003	  8.26134E-004	  1.27499E-003	  1.02858E-003	  1.31614E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  2.17807E-001	  6.81322E-002	  1.04486E-002	  5.67400E-003	  1.18834E-003	  7.42632E-004	  4.98086E-004	  9.61220E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  1.99921E-001	  5.67148E-002	  7.27087E-003	  4.38005E-003	  2.14378E-003	  5.78238E-004	  6.15433E-004	  7.73261E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  1.83502E-001	  4.79137E-002	  4.78850E-003	  3.99993E-003	  1.17138E-003	  1.80591E-005	  1.24256E-004	  1.47422E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  1.69432E-001	  4.04277E-002	  2.29835E-003	  3.55763E-003	  5.76598E-004	  9.37531E-004	  1.94912E-004	 -6.36675E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E+000	  1.57001E-001	  3.42832E-002	  7.98947E-004	  3.05159E-003	 -2.69106E-004	  5.33357E-004	  1.06798E-003	 -1.08734E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
