  5.00000E-004	  6.12205E-001	  5.06872E-001	  3.54998E-001	  3.30523E-001	  2.98962E-001	  1.91237E-001	  1.62806E-001	  1.80315E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  6.12051E-001	  5.03421E-001	  3.46545E-001	  3.39285E-001	  3.15707E-001	  2.05191E-001	  1.60487E-001	  1.78619E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.11863E-001	  4.98717E-001	  3.45155E-001	  3.38224E-001	  2.96283E-001	  2.07184E-001	  1.63105E-001	  1.82331E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  6.16400E-001	  4.97950E-001	  3.51202E-001	  3.33148E-001	  3.17493E-001	  2.08480E-001	  1.69910E-001	  1.77074E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  6.13532E-001	  4.99701E-001	  3.48267E-001	  3.40325E-001	  3.05437E-001	  1.93330E-001	  1.65722E-001	  1.60617E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  6.05289E-001	  5.04561E-001	  3.43963E-001	  3.40281E-001	  3.06106E-001	  1.98413E-001	  1.51139E-001	  1.74925E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  6.09444E-001	  5.01105E-001	  3.44692E-001	  3.35840E-001	  2.82440E-001	  2.03895E-001	  1.58804E-001	  1.73346E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  6.08999E-001	  5.01758E-001	  3.46816E-001	  3.38443E-001	  2.95948E-001	  2.04393E-001	  1.64993E-001	  1.69282E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  6.09441E-001	  5.02245E-001	  3.42468E-001	  3.38241E-001	  2.61453E-001	  1.98588E-001	  1.60094E-001	  1.73506E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  6.13305E-001	  4.99478E-001	  3.34732E-001	  3.35906E-001	  2.73175E-001	  1.98264E-001	  1.61646E-001	  1.72372E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  6.17154E-001	  5.01675E-001	  3.44929E-001	  3.33209E-001	  2.95166E-001	  2.02500E-001	  1.53532E-001	  1.72120E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.11149E-001	  4.99556E-001	  3.44934E-001	  3.39314E-001	  2.87240E-001	  1.94103E-001	  1.60057E-001	  1.76025E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  6.04497E-001	  5.00981E-001	  3.43224E-001	  3.34659E-001	  2.82775E-001	  2.05465E-001	  1.55084E-001	  1.68543E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  6.06791E-001	  5.03344E-001	  3.40703E-001	  3.39412E-001	  2.89585E-001	  2.01104E-001	  1.56916E-001	  1.71197E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  6.05638E-001	  5.02416E-001	  3.45418E-001	  3.35187E-001	  2.84840E-001	  2.04269E-001	  1.54093E-001	  1.67754E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  6.11074E-001	  5.01486E-001	  3.41388E-001	  3.33396E-001	  2.91873E-001	  2.04792E-001	  1.55252E-001	  1.72074E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.08076E-001	  5.00756E-001	  3.43484E-001	  3.35362E-001	  2.82496E-001	  1.97180E-001	  1.54355E-001	  1.73170E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.05933E-001	  4.97805E-001	  3.43330E-001	  3.32663E-001	  2.79147E-001	  1.99821E-001	  1.56393E-001	  1.66646E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.07648E-001	  4.95092E-001	  3.44213E-001	  3.30231E-001	  2.95445E-001	  1.95211E-001	  1.58899E-001	  1.67511E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  6.07519E-001	  4.98333E-001	  3.41796E-001	  3.30786E-001	  2.90533E-001	  1.95523E-001	  1.60666E-001	  1.69467E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  6.07421E-001	  4.99787E-001	  3.41385E-001	  3.31388E-001	  3.00804E-001	  2.01378E-001	  1.62321E-001	  1.62452E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  6.06479E-001	  4.98629E-001	  3.41622E-001	  3.31415E-001	  2.80207E-001	  1.98787E-001	  1.51383E-001	  1.69488E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  6.07340E-001	  4.97319E-001	  3.40489E-001	  3.30736E-001	  2.85426E-001	  1.94078E-001	  1.56539E-001	  1.65880E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  6.04679E-001	  4.98021E-001	  3.40701E-001	  3.30899E-001	  2.83892E-001	  2.01098E-001	  1.51594E-001	  1.64224E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  6.08548E-001	  4.97382E-001	  3.40824E-001	  3.29984E-001	  2.72868E-001	  1.95317E-001	  1.55104E-001	  1.63543E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  6.06250E-001	  4.98917E-001	  3.40399E-001	  3.30988E-001	  2.81157E-001	  1.94937E-001	  1.50374E-001	  1.64016E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  6.06235E-001	  4.96042E-001	  3.38964E-001	  3.27968E-001	  2.84339E-001	  1.94184E-001	  1.55226E-001	  1.66098E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  6.04081E-001	  4.97455E-001	  3.38309E-001	  3.29715E-001	  2.94525E-001	  1.92346E-001	  1.49514E-001	  1.61171E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  6.06420E-001	  4.97035E-001	  3.38081E-001	  3.28026E-001	  2.92069E-001	  1.89138E-001	  1.52617E-001	  1.61782E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  6.04754E-001	  4.96634E-001	  3.40459E-001	  3.28196E-001	  2.89446E-001	  1.93492E-001	  1.51477E-001	  1.58172E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  6.05601E-001	  4.95582E-001	  3.38333E-001	  3.27085E-001	  2.81773E-001	  1.91832E-001	  1.50489E-001	  1.61523E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.01880E-001	  4.95249E-001	  3.35857E-001	  3.26519E-001	  2.80531E-001	  1.90134E-001	  1.50410E-001	  1.58738E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  6.02170E-001	  4.94168E-001	  3.37224E-001	  3.24245E-001	  2.77908E-001	  1.88932E-001	  1.50136E-001	  1.59120E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  6.01806E-001	  4.93385E-001	  3.34052E-001	  3.23253E-001	  2.74252E-001	  1.90116E-001	  1.49806E-001	  1.57051E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  6.01489E-001	  4.91931E-001	  3.34559E-001	  3.21131E-001	  2.80517E-001	  1.90548E-001	  1.49956E-001	  1.55048E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  6.00603E-001	  4.93591E-001	  3.35243E-001	  3.20650E-001	  2.75047E-001	  1.85147E-001	  1.47352E-001	  1.55552E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  6.00992E-001	  4.92973E-001	  3.32397E-001	  3.21297E-001	  2.70972E-001	  1.85565E-001	  1.43982E-001	  1.52834E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  5.99934E-001	  4.91460E-001	  3.32739E-001	  3.18813E-001	  2.68642E-001	  1.84506E-001	  1.46189E-001	  1.51829E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  5.99136E-001	  4.91275E-001	  3.32738E-001	  3.18088E-001	  2.69302E-001	  1.83559E-001	  1.43829E-001	  1.50533E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  5.96801E-001	  4.90444E-001	  3.30787E-001	  3.15304E-001	  2.69426E-001	  1.81659E-001	  1.39635E-001	  1.47927E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  5.95773E-001	  4.87500E-001	  3.28195E-001	  3.12298E-001	  2.64799E-001	  1.77868E-001	  1.39185E-001	  1.46327E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  5.93969E-001	  4.87265E-001	  3.27169E-001	  3.11151E-001	  2.63173E-001	  1.74905E-001	  1.38441E-001	  1.43935E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  5.92722E-001	  4.84821E-001	  3.25588E-001	  3.08234E-001	  2.65406E-001	  1.73030E-001	  1.33515E-001	  1.40968E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  5.91592E-001	  4.83510E-001	  3.24356E-001	  3.06171E-001	  2.56161E-001	  1.72035E-001	  1.33772E-001	  1.39643E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  5.90489E-001	  4.81693E-001	  3.22389E-001	  3.04060E-001	  2.57473E-001	  1.69804E-001	  1.29520E-001	  1.37719E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  5.89523E-001	  4.81005E-001	  3.21425E-001	  3.02227E-001	  2.59678E-001	  1.66743E-001	  1.29156E-001	  1.34842E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  5.87454E-001	  4.79429E-001	  3.19357E-001	  3.00151E-001	  2.52560E-001	  1.64596E-001	  1.26079E-001	  1.33916E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  5.85120E-001	  4.77132E-001	  3.15650E-001	  2.95856E-001	  2.47254E-001	  1.62373E-001	  1.21664E-001	  1.29388E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  5.82154E-001	  4.73489E-001	  3.13337E-001	  2.90251E-001	  2.42817E-001	  1.58601E-001	  1.20706E-001	  1.25732E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  5.79253E-001	  4.71798E-001	  3.10284E-001	  2.86803E-001	  2.36979E-001	  1.55270E-001	  1.17409E-001	  1.21375E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  5.76496E-001	  4.68968E-001	  3.07569E-001	  2.83200E-001	  2.34621E-001	  1.49512E-001	  1.13009E-001	  1.17062E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  5.73348E-001	  4.66162E-001	  3.04134E-001	  2.79065E-001	  2.25754E-001	  1.46960E-001	  1.10468E-001	  1.14399E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  5.71462E-001	  4.62913E-001	  3.02309E-001	  2.75178E-001	  2.28424E-001	  1.43659E-001	  1.08403E-001	  1.10599E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  5.68082E-001	  4.60702E-001	  2.97833E-001	  2.71166E-001	  2.20547E-001	  1.39340E-001	  1.03968E-001	  1.08679E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  5.65784E-001	  4.58171E-001	  2.94433E-001	  2.67439E-001	  2.17300E-001	  1.35987E-001	  1.02033E-001	  1.04656E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  5.59830E-001	  4.52846E-001	  2.89695E-001	  2.60031E-001	  2.09170E-001	  1.29389E-001	  9.43908E-002	  9.81395E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  5.54677E-001	  4.47694E-001	  2.84059E-001	  2.53303E-001	  2.02109E-001	  1.23912E-001	  9.03744E-002	  9.22041E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  5.49627E-001	  4.42239E-001	  2.79181E-001	  2.45582E-001	  1.92239E-001	  1.16552E-001	  8.61856E-002	  8.73583E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  5.43962E-001	  4.36950E-001	  2.73190E-001	  2.38980E-001	  1.85677E-001	  1.11837E-001	  8.17444E-002	  8.11999E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  5.38808E-001	  4.32134E-001	  2.68918E-001	  2.31309E-001	  1.80841E-001	  1.05590E-001	  7.61046E-002	  7.68656E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  5.33754E-001	  4.26972E-001	  2.62953E-001	  2.25073E-001	  1.73397E-001	  1.01135E-001	  7.29853E-002	  7.27791E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  5.28249E-001	  4.22431E-001	  2.58235E-001	  2.19356E-001	  1.64544E-001	  9.58076E-002	  6.87524E-002	  6.79287E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  5.23057E-001	  4.17413E-001	  2.53746E-001	  2.12383E-001	  1.59209E-001	  9.16935E-002	  6.44839E-002	  6.39516E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  5.13606E-001	  4.08059E-001	  2.44107E-001	  2.00164E-001	  1.49119E-001	  8.23010E-002	  5.81267E-002	  5.62775E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  5.03491E-001	  3.98194E-001	  2.34850E-001	  1.89103E-001	  1.37549E-001	  7.51783E-002	  5.12002E-002	  5.03777E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  4.94056E-001	  3.89428E-001	  2.25852E-001	  1.78622E-001	  1.27608E-001	  6.82979E-002	  4.69268E-002	  4.48317E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  4.84643E-001	  3.80665E-001	  2.17886E-001	  1.68861E-001	  1.16724E-001	  6.25331E-002	  4.08223E-002	  3.96041E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  4.74507E-001	  3.72439E-001	  2.09987E-001	  1.59738E-001	  1.08705E-001	  5.58553E-002	  3.62070E-002	  3.55683E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  4.65884E-001	  3.63822E-001	  2.02017E-001	  1.51290E-001	  1.00826E-001	  5.05109E-002	  3.28053E-002	  3.12432E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  4.57138E-001	  3.55087E-001	  1.94734E-001	  1.42701E-001	  9.42541E-002	  4.61359E-002	  2.90321E-002	  2.83318E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  4.48135E-001	  3.47449E-001	  1.87860E-001	  1.34655E-001	  8.68364E-002	  4.13421E-002	  2.56515E-002	  2.55008E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  4.30875E-001	  3.32256E-001	  1.74217E-001	  1.20452E-001	  7.46635E-002	  3.46512E-002	  2.11094E-002	  2.05292E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  4.14506E-001	  3.17566E-001	  1.61333E-001	  1.08231E-001	  6.50832E-002	  2.83015E-002	  1.69375E-002	  1.70572E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  3.98859E-001	  3.04281E-001	  1.49797E-001	  9.72620E-002	  5.56060E-002	  2.33479E-002	  1.38392E-002	  1.34533E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  3.83317E-001	  2.90923E-001	  1.38714E-001	  8.71213E-002	  4.81637E-002	  1.96484E-002	  1.08959E-002	  1.10424E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  3.68386E-001	  2.78278E-001	  1.28148E-001	  7.80163E-002	  4.20019E-002	  1.62033E-002	  8.80805E-003	  9.39807E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  3.54242E-001	  2.65977E-001	  1.18334E-001	  6.98143E-002	  3.53237E-002	  1.40237E-002	  6.85531E-003	  7.78332E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  3.40649E-001	  2.54224E-001	  1.09416E-001	  6.25893E-002	  3.08940E-002	  1.16165E-002	  5.44202E-003	  6.84397E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  3.28191E-001	  2.43407E-001	  1.01025E-001	  5.65294E-002	  2.66129E-002	  9.33037E-003	  4.52108E-003	  5.59042E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  3.04410E-001	  2.22921E-001	  8.61491E-002	  4.54351E-002	  1.97374E-002	  7.02192E-003	  3.00775E-003	  3.66007E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  2.82185E-001	  2.04258E-001	  7.35027E-002	  3.73441E-002	  1.46478E-002	  4.34381E-003	  2.89156E-003	  2.68903E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  2.61605E-001	  1.87717E-001	  6.30442E-002	  3.01827E-002	  1.13432E-002	  2.32004E-003	  2.38216E-003	  1.62598E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  2.42403E-001	  1.72485E-001	  5.39634E-002	  2.50029E-002	  8.92394E-003	  1.74058E-003	  1.58401E-003	  4.30052E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  2.24372E-001	  1.58644E-001	  4.67935E-002	  2.13255E-002	  7.50227E-003	  1.06665E-003	  9.98601E-004	  3.00732E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  2.08075E-001	  1.45975E-001	  3.99315E-002	  1.74301E-002	  7.32723E-003	  9.91925E-004	  9.94644E-004	  4.12776E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  1.93281E-001	  1.34434E-001	  3.35980E-002	  1.46683E-002	  6.60404E-003	  1.41621E-003	  8.46273E-004	 -1.81273E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  1.79571E-001	  1.24310E-001	  2.86763E-002	  1.28181E-002	  5.36417E-003	  2.13890E-003	  1.00931E-003	  2.90085E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  1.54128E-001	  1.05652E-001	  2.02657E-002	  9.86067E-003	  2.50043E-003	  2.56358E-003	  8.42159E-004	  4.53271E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  1.33203E-001	  9.02482E-002	  1.37194E-002	  7.62136E-003	  3.27646E-003	  2.21460E-003	  9.63545E-004	  3.91790E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  1.15770E-001	  7.70192E-002	  8.87347E-003	  5.39032E-003	  1.39793E-003	  8.64898E-004	  1.20586E-003	 -2.65636E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  1.01495E-001	  6.57082E-002	  5.55850E-003	  3.35651E-003	  8.11130E-004	  6.54173E-004	  1.31119E-003	  6.92979E-006	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  8.99505E-002	  5.58989E-002	  4.19597E-003	  2.24068E-003	  1.31548E-003	  1.42767E-004	  1.42319E-003	  6.52981E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  8.00670E-002	  4.75059E-002	  3.50749E-003	  1.06200E-003	  1.62876E-003	 -2.91905E-004	  1.56240E-003	  9.90336E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E+000	  7.17709E-002	  4.05589E-002	  2.06229E-003	 -4.41530E-004	  6.66890E-004	 -7.05460E-004	  9.25401E-004	  6.75037E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
