  3.25000E-004	  6.27595E-001	  4.85380E-001	  3.70337E-001	  3.46774E-001	  2.73994E-001	  2.02716E-001	  1.62764E-001	  1.77316E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  6.26487E-001	  4.95399E-001	  3.67311E-001	  3.45360E-001	  2.77165E-001	  2.36147E-001	  1.70745E-001	  1.69298E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  6.31855E-001	  5.02984E-001	  3.71926E-001	  3.54754E-001	  2.68104E-001	  2.03527E-001	  1.61032E-001	  1.77216E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  6.35595E-001	  4.99670E-001	  3.64079E-001	  3.50850E-001	  3.23603E-001	  2.04590E-001	  1.57042E-001	  1.73592E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  6.29144E-001	  4.90129E-001	  3.75539E-001	  3.46175E-001	  2.95967E-001	  2.00082E-001	  1.73418E-001	  1.67654E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  6.32242E-001	  4.99941E-001	  3.61532E-001	  3.42403E-001	  3.23603E-001	  2.05097E-001	  1.70971E-001	  1.73022E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  6.26293E-001	  4.90824E-001	  3.61761E-001	  3.43501E-001	  2.87812E-001	  2.10669E-001	  1.60806E-001	  1.78826E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.27419E-001	  4.97105E-001	  3.65374E-001	  3.45730E-001	  2.81016E-001	  2.03730E-001	  1.60392E-001	  1.79749E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  6.23054E-001	  4.97105E-001	  3.64689E-001	  3.48122E-001	  2.69463E-001	  2.08339E-001	  1.71837E-001	  1.83926E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  6.20035E-001	  4.91020E-001	  3.62621E-001	  3.38271E-001	  2.87812E-001	  1.92687E-001	  1.55649E-001	  1.71479E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  6.23952E-001	  4.98279E-001	  3.66463E-001	  3.40663E-001	  2.53606E-001	  1.87825E-001	  1.67282E-001	  1.66044E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  6.29334E-001	  4.94954E-001	  3.64352E-001	  3.39788E-001	  2.77052E-001	  1.89876E-001	  1.59771E-001	  1.71294E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  6.27574E-001	  4.92438E-001	  3.60983E-001	  3.41935E-001	  2.73541E-001	  1.98335E-001	  1.62274E-001	  1.70481E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  6.21774E-001	  4.90482E-001	  3.58828E-001	  3.34928E-001	  2.85547E-001	  2.08440E-001	  1.64684E-001	  1.70044E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  6.21237E-001	  4.93650E-001	  3.59405E-001	  3.39310E-001	  2.82602E-001	  1.97398E-001	  1.50660E-001	  1.71294E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  6.24388E-001	  4.88521E-001	  3.62474E-001	  3.37809E-001	  3.07520E-001	  2.00462E-001	  1.62576E-001	  1.69491E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.26636E-001	  4.85456E-001	  3.65053E-001	  3.42957E-001	  2.98345E-001	  1.91218E-001	  1.67074E-001	  1.66488E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  6.29065E-001	  4.90270E-001	  3.63046E-001	  3.41712E-001	  3.04688E-001	  1.98918E-001	  1.59903E-001	  1.61221E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  6.26275E-001	  4.93177E-001	  3.63622E-001	  3.38880E-001	  3.04575E-001	  1.98563E-001	  1.63686E-001	  1.69818E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  6.25116E-001	  4.90066E-001	  3.60494E-001	  3.40878E-001	  2.90813E-001	  1.97703E-001	  1.63790E-001	  1.67834E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  6.26881E-001	  4.93655E-001	  3.62809E-001	  3.36349E-001	  2.98005E-001	  2.00046E-001	  1.57117E-001	  1.65125E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.22062E-001	  4.90238E-001	  3.60515E-001	  3.35923E-001	  2.91210E-001	  1.95170E-001	  1.65248E-001	  1.66211E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.24462E-001	  4.88195E-001	  3.62156E-001	  3.37556E-001	  3.03385E-001	  1.93575E-001	  1.61183E-001	  1.64987E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.25344E-001	  4.92476E-001	  3.63415E-001	  3.40592E-001	  2.98175E-001	  1.99463E-001	  1.61710E-001	  1.65410E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  6.24165E-001	  4.92082E-001	  3.59008E-001	  3.35175E-001	  2.98912E-001	  1.92321E-001	  1.61813E-001	  1.66865E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  6.23589E-001	  4.93144E-001	  3.57212E-001	  3.35080E-001	  2.83451E-001	  1.92498E-001	  1.61305E-001	  1.67201E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  6.24885E-001	  4.93133E-001	  3.62847E-001	  3.35882E-001	  2.88265E-001	  1.89750E-001	  1.56430E-001	  1.64446E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  6.21282E-001	  4.89456E-001	  3.59001E-001	  3.37804E-001	  2.84981E-001	  1.91378E-001	  1.55390E-001	  1.65880E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  6.20225E-001	  4.89853E-001	  3.58620E-001	  3.36604E-001	  2.95798E-001	  1.88877E-001	  1.58712E-001	  1.64471E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  6.21881E-001	  4.90115E-001	  3.56116E-001	  3.36115E-001	  2.96732E-001	  1.93708E-001	  1.56797E-001	  1.61760E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  6.20726E-001	  4.90518E-001	  3.58392E-001	  3.33537E-001	  2.92343E-001	  1.92416E-001	  1.57216E-001	  1.62789E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  6.18841E-001	  4.87303E-001	  3.58278E-001	  3.32148E-001	  2.78808E-001	  1.90757E-001	  1.54538E-001	  1.60435E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  6.18008E-001	  4.90859E-001	  3.58787E-001	  3.30050E-001	  2.84754E-001	  1.91162E-001	  1.55051E-001	  1.60561E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  6.20967E-001	  4.89663E-001	  3.56438E-001	  3.33517E-001	  2.86765E-001	  1.90674E-001	  1.52002E-001	  1.62961E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  6.19055E-001	  4.89258E-001	  3.57132E-001	  3.32185E-001	  2.91324E-001	  1.90155E-001	  1.53922E-001	  1.58577E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  6.18990E-001	  4.87360E-001	  3.56807E-001	  3.33325E-001	  2.86298E-001	  1.91093E-001	  1.55513E-001	  1.59212E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.19519E-001	  4.87382E-001	  3.55249E-001	  3.30236E-001	  2.83268E-001	  1.85486E-001	  1.54375E-001	  1.57928E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  6.17736E-001	  4.87560E-001	  3.52894E-001	  3.28976E-001	  2.79927E-001	  1.83909E-001	  1.50555E-001	  1.56791E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  6.16881E-001	  4.84781E-001	  3.55322E-001	  3.26909E-001	  2.85336E-001	  1.81136E-001	  1.53067E-001	  1.56099E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  6.16035E-001	  4.84677E-001	  3.53779E-001	  3.26487E-001	  2.79685E-001	  1.83086E-001	  1.48224E-001	  1.55598E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  6.17021E-001	  4.84115E-001	  3.52699E-001	  3.25653E-001	  2.76882E-001	  1.81231E-001	  1.46077E-001	  1.52365E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  6.14412E-001	  4.81617E-001	  3.53856E-001	  3.22951E-001	  2.67750E-001	  1.82088E-001	  1.46147E-001	  1.51838E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  6.13963E-001	  4.82729E-001	  3.50363E-001	  3.23223E-001	  2.69888E-001	  1.81021E-001	  1.48158E-001	  1.52034E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  6.12369E-001	  4.80751E-001	  3.49414E-001	  3.21496E-001	  2.76331E-001	  1.78857E-001	  1.45266E-001	  1.49562E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  6.12155E-001	  4.80949E-001	  3.49140E-001	  3.20114E-001	  2.69464E-001	  1.75908E-001	  1.42312E-001	  1.46155E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  6.09626E-001	  4.77212E-001	  3.46845E-001	  3.16322E-001	  2.65551E-001	  1.74769E-001	  1.40196E-001	  1.45469E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  6.08394E-001	  4.77135E-001	  3.44516E-001	  3.13595E-001	  2.60666E-001	  1.70351E-001	  1.41729E-001	  1.41686E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  6.08411E-001	  4.75973E-001	  3.43908E-001	  3.13670E-001	  2.63710E-001	  1.68535E-001	  1.38541E-001	  1.40930E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  6.06797E-001	  4.74567E-001	  3.42347E-001	  3.10181E-001	  2.59357E-001	  1.68986E-001	  1.33158E-001	  1.39459E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  6.04108E-001	  4.73158E-001	  3.41318E-001	  3.08561E-001	  2.58895E-001	  1.66849E-001	  1.34533E-001	  1.37338E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  6.01628E-001	  4.72037E-001	  3.38882E-001	  3.06830E-001	  2.59235E-001	  1.65399E-001	  1.31917E-001	  1.34295E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  6.00997E-001	  4.70661E-001	  3.37613E-001	  3.03990E-001	  2.53286E-001	  1.63232E-001	  1.30619E-001	  1.32306E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  5.98334E-001	  4.68123E-001	  3.34702E-001	  3.00989E-001	  2.47477E-001	  1.58499E-001	  1.26643E-001	  1.28182E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  5.96018E-001	  4.65779E-001	  3.31618E-001	  2.96525E-001	  2.44575E-001	  1.55103E-001	  1.23246E-001	  1.24339E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  5.93501E-001	  4.62734E-001	  3.28479E-001	  2.91874E-001	  2.38893E-001	  1.51694E-001	  1.20371E-001	  1.19443E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  5.89740E-001	  4.59439E-001	  3.26662E-001	  2.88073E-001	  2.37042E-001	  1.44810E-001	  1.16390E-001	  1.17080E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  5.87513E-001	  4.57068E-001	  3.23094E-001	  2.84433E-001	  2.27799E-001	  1.43106E-001	  1.12557E-001	  1.12865E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  5.83657E-001	  4.54544E-001	  3.21072E-001	  2.78546E-001	  2.27020E-001	  1.38267E-001	  1.09631E-001	  1.09728E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  5.81890E-001	  4.51434E-001	  3.17743E-001	  2.75530E-001	  2.21676E-001	  1.35762E-001	  1.06360E-001	  1.07472E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  5.78730E-001	  4.49251E-001	  3.14631E-001	  2.71977E-001	  2.15213E-001	  1.33287E-001	  1.03701E-001	  1.03055E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  5.72989E-001	  4.43404E-001	  3.08869E-001	  2.63963E-001	  2.10069E-001	  1.25492E-001	  9.82860E-002	  9.61148E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  5.68278E-001	  4.39004E-001	  3.03150E-001	  2.56301E-001	  1.99536E-001	  1.20329E-001	  9.29977E-002	  9.11631E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  5.62090E-001	  4.33071E-001	  2.98091E-001	  2.49906E-001	  1.94241E-001	  1.12994E-001	  8.67868E-002	  8.56936E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  5.57290E-001	  4.28923E-001	  2.92427E-001	  2.42250E-001	  1.85394E-001	  1.08478E-001	  8.28781E-002	  8.03971E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  5.52129E-001	  4.23808E-001	  2.87526E-001	  2.35427E-001	  1.80419E-001	  1.05026E-001	  7.90819E-002	  7.53182E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  5.46399E-001	  4.18196E-001	  2.82536E-001	  2.29419E-001	  1.73131E-001	  9.87781E-002	  7.48454E-002	  7.13665E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  5.42035E-001	  4.14374E-001	  2.77885E-001	  2.22771E-001	  1.70032E-001	  9.39331E-002	  7.03125E-002	  6.71263E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  5.36665E-001	  4.09598E-001	  2.73028E-001	  2.16203E-001	  1.62492E-001	  8.97100E-002	  6.66995E-002	  6.25729E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  5.26647E-001	  3.99600E-001	  2.63446E-001	  2.03647E-001	  1.47355E-001	  7.99021E-002	  6.03372E-002	  5.55486E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  5.16204E-001	  3.90633E-001	  2.54089E-001	  1.92121E-001	  1.39438E-001	  7.26433E-002	  5.35499E-002	  4.87287E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  5.06496E-001	  3.81546E-001	  2.45758E-001	  1.81759E-001	  1.30129E-001	  6.51318E-002	  4.78675E-002	  4.35959E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  4.96789E-001	  3.72740E-001	  2.36559E-001	  1.72003E-001	  1.20711E-001	  5.96965E-002	  4.26497E-002	  3.84644E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  4.87739E-001	  3.64151E-001	  2.28910E-001	  1.62027E-001	  1.11907E-001	  5.37556E-002	  3.92783E-002	  3.40905E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  4.78384E-001	  3.56023E-001	  2.21432E-001	  1.52513E-001	  1.02079E-001	  4.80704E-002	  3.56917E-002	  3.06364E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  4.69011E-001	  3.48078E-001	  2.13507E-001	  1.44607E-001	  9.45291E-002	  4.39684E-002	  3.14769E-002	  2.70860E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  4.60183E-001	  3.39820E-001	  2.06158E-001	  1.36768E-001	  8.84851E-002	  3.95128E-002	  2.81971E-002	  2.37554E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  4.42949E-001	  3.24258E-001	  1.92648E-001	  1.21684E-001	  7.72792E-002	  3.21348E-002	  2.27651E-002	  1.89552E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  4.26666E-001	  3.09447E-001	  1.78965E-001	  1.08833E-001	  6.62005E-002	  2.62258E-002	  1.88527E-002	  1.50537E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  4.10649E-001	  2.95131E-001	  1.67086E-001	  9.73898E-002	  5.73287E-002	  2.11821E-002	  1.53225E-002	  1.24527E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  3.95413E-001	  2.81869E-001	  1.56056E-001	  8.72285E-002	  4.92902E-002	  1.74042E-002	  1.28464E-002	  1.00342E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  3.81066E-001	  2.68746E-001	  1.44988E-001	  7.81535E-002	  4.29857E-002	  1.42946E-002	  1.04385E-002	  8.87020E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  3.66967E-001	  2.56257E-001	  1.35264E-001	  6.95365E-002	  3.62667E-002	  1.20321E-002	  9.09455E-003	  7.03294E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  3.53783E-001	  2.44815E-001	  1.26518E-001	  6.21089E-002	  3.25617E-002	  9.32120E-003	  8.79784E-003	  5.95124E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  3.40875E-001	  2.33936E-001	  1.18419E-001	  5.56259E-002	  2.78379E-002	  7.96866E-003	  7.68289E-003	  5.32917E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  3.16391E-001	  2.12567E-001	  1.02878E-001	  4.39615E-002	  1.99287E-002	  5.23924E-003	  5.75577E-003	  4.58044E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  2.93662E-001	  1.93494E-001	  8.94764E-002	  3.48765E-002	  1.51387E-002	  4.04902E-003	  4.19246E-003	  3.85416E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  2.72691E-001	  1.76603E-001	  7.67805E-002	  2.82101E-002	  1.03261E-002	  3.21974E-003	  3.39581E-003	  3.43704E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  2.53415E-001	  1.60780E-001	  6.60955E-002	  2.25313E-002	  6.61017E-003	  1.98391E-003	  2.73502E-003	  3.07189E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  2.35279E-001	  1.46704E-001	  5.72203E-002	  1.82989E-002	  5.50238E-003	  2.28884E-003	  2.10738E-003	  1.96633E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  2.18964E-001	  1.34086E-001	  4.94038E-002	  1.50729E-002	  5.30789E-003	  2.15784E-003	  1.36685E-003	  1.31596E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  2.04569E-001	  1.22793E-001	  4.24754E-002	  1.28198E-002	  4.24712E-003	  1.68121E-003	  9.13919E-004	  1.97433E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  1.91058E-001	  1.12623E-001	  3.69605E-002	  1.10831E-002	  3.68224E-003	  7.35938E-004	  5.15628E-004	  1.61529E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  1.66505E-001	  9.41325E-002	  2.82969E-002	  7.55420E-003	  2.43114E-003	  1.22481E-003	  5.91526E-005	  9.51159E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  1.45848E-001	  7.91878E-002	  2.17375E-002	  5.35181E-003	  1.30098E-003	  1.08711E-003	  1.02600E-003	  4.03822E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  1.28298E-001	  6.56568E-002	  1.74870E-002	  3.74588E-003	  1.24146E-003	  2.93938E-004	  5.19626E-004	  5.12895E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  1.12896E-001	  5.42306E-002	  1.39268E-002	  2.92187E-003	  2.81164E-003	 -4.94448E-004	  5.46056E-004	  2.21661E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  9.84967E-002	  4.44148E-002	  1.04459E-002	  1.66625E-003	  1.73367E-003	 -1.16557E-003	  7.49674E-004	 -3.61506E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  8.63972E-002	  3.67057E-002	  7.82630E-003	  8.94917E-004	  4.75406E-004	 -6.77035E-004	  2.24675E-004	 -9.34396E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E+000	  7.57295E-002	  3.02760E-002	  5.81231E-003	  5.30455E-004	  2.01649E-004	 -1.40302E-004	  5.09672E-004	  8.22834E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
